"CandidateID","FullName","BallotName","ElectoralDistrict","Sex","DataQuality","LastUpdated"
"257 ","Nizar Abdulsada Jassim Joda Sawaeed","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"218 ","Nizar Ibrahim Abdul Maher Al-Ziyadi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"231 ","Nizar Jabbar Ali Farhoud El Ashjan","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"281 ","Nizar Khedida Jokomto","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:06"
"257 ","Nizar Salman Obaid Rasn Y Al- Musaidi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"222 ","Nizar Saman Mahmoud Mohammed Al-Jaf","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"218 ","Nizar Shahid Hassan Hamoud Al Obaid","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"270 ","Nizar Talib Ali Afreet Al-Abidi","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:06"
"255 ","Nizar Younis Muhammad Hasir N Al-Rashidi","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"222 ","No, I'm not a fan of Taha.","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"244 ","Nofal Jassim Hajem Lafta Al-Naeimiy","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"224 ","Noha Amer Jassim Mohammed Al- Shakaki","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"259 ","Noha Mahmoud Rahim Dawood Al-Karagolı yi","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Noha Majeed Hamid Abbas Al-Shammari","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"259 ","Noha Shaker Abdul Jassim Al-Miyaji","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"257 ","Noor Ahmad Mohsen Muhammad Atb- eena","State of Law Coalition",,"female
 ","OK","2025-10-15 10:25:06"
"257 ","Noor Ali Hassan Al-Tani's book","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Noor Jehan and Hathi Sai","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"236 ","Noorkate Mohsen Lufteh Sawaedi","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"240 ","Noorulhodi Ahmad Shazar Hasiren Tarfeh","National masses",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Noorulhodi Sattar Ibrahim Nasir al-Ebadi","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"221 ","Nora Adnan Kazim Rashid Al-Jumaili","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Nora Ali Jassim Kazim Al-Athari","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"290 ","Nora Farouk Khorshid Ali Al-Tani","Nineveh First All- iance",,"   female
 ","OK","2025-10-15 10:25:06"
"221 ","Nora Hekmat Abdel Aziz Nad Al-Jahish","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Norjafat Amanukh Rasn Y","Sadiqun Movement",,"female
 ","OK","2025-10-15 10:25:06"
"231 ","Norqid Jameel NaseefAl-Khazraji","National State Forces Alliance",,"female
 ","OK","2025-10-15 10:25:06"
"250 ","North Hasnawi Mohsen Abbas Al Abbas","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"221 ","Noufa Madji Hamdi Ibrahim Al-Hardani","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Noufal Abbas Karim Hazim Al-Azzawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"270 ","Noufal Abdul Rasoul Tafr Y Abd Ali Al Khalidi","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:06"
"269 ","Noufal Hamad Saleh KhalafAl-Lahithi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"255 ","Noufal Suleiman Talab Abdul-Jubouri","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"242 ","Nour Abbas Fadel Hazim Al-Suwaidawi","Leadership",,"   female
 ","OK","2025-10-15 10:25:06"
"257 ","Nour Abdel Karim Abdel Amir Awad Bathin Y Mansour","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"251 ","Nour Abdul Karim Katie Saleh Al-Saeedi","Rights Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"243 ","Nour Abdullah Hamoud Madhas Al- Haithi","Evil is evil",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Nour Abdulrahman Hamoud Zwaid Al- Akeili","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Nour Adel Haseer N Abdul Ka- rim Al-Atani","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Nour Adi Ali Abbas Al-Quraisy","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"250 ","Nour Al-Huda Alaeddin Jassim Lazem Al-Gharawi","Alternative Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"257 ","Nour Ali Karim Hassran Al- Hasnawi","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"249 ","Nour Essam Hamoudi Ghaidan Al-Khailani","Diyala First Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Nour Haidar Abdulhassin Saleh Al-Hakim","Good news, Iraq",,"female
 ","OK","2025-10-15 10:25:06"
"202 ","Nour Hamza Rasn Y Faleh Al- Furaiji","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"239 ","Nour Hasir N Hashim Maji Al-Sahlani","Sumerian movement",,"female
 ","OK","2025-10-15 10:25:06"
"257 ","Nour Hasir N Ali Kha- lafAl-Zarkanani","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Nour Jabbar Karim Zahir Al-Zahir","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"230 ","Nour Jaber Ali Attia","Al-Arafari Al-Ithar Party",,"   female
 ","OK","2025-10-15 10:25:06"
"275 ","Nour Khaled Shaker You- ssef Hasniani","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"224 ","Nour Mahdi Ali Kazim al-Bijawi","Good news, Iraq",,"female
 ","OK","2025-10-15 10:25:06"
"202 ","Nour Mahdi Muhammad Musa al-Mousawi","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"221 ","Nour Mahmoud Issa Abdul Wahid Al-Jubouri","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"267 ","Nour Muhammad Nizar Ismail Baha al-Din al-Ubaidi","Nineveh for its people",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Nour Nafi Ali Abdul Amir Douji","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Nour Nour Al-Din Issa Musa Al-Fayyadh","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"255 ","Nour Riad Saleh Hajem","Progress Party",,"female
 ","OK","2025-10-15 10:25:06"
"224 ","Nour Saad Abdel Wahab Abdel Wahab's phone","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"241 ","Nour Sabah Abdul Hammadi","Azm Iraq Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"225 ","Nour Team Nouri Mohammed","Position Group",,"female
 ","OK","2025-10-15 10:25:06"
"206 ","Noura Aqil Haseer N Maan Al-Furaiji","Civil Democratic Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"203 ","Noura Khaled Mohammed Shabib Al-Jabouri","Stable",,"   female
 ","OK","2025-10-15 10:25:06"
"241 ","Noura Salem Mohammed Hammad","Azm Iraq Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"245 ","Noureddine Sabah Hassan Majeed Al-Karawi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"255 ","Noureddine Younes Hassir Omar Qablan","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"202 ","Nourflih Hassan Jassim Al-Ziyadi","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"217 ","Nourhan Musa Yadkar Mukhtar","United Iraqi Turkmen Front",,"female
 ","OK","2025-10-15 10:25:06"
"288 ","Nouri Adel Fakhreddin Majiddin","New generation",,"Male","OK","2025-10-15 10:25:06"
"231 ","Nouri Ali Shaalan Salman Al-Zahir","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"204 ","Nouri Fadel Adi Sultan Al-Boushaq","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:06"
"269 ","Nouri Ghafil Hamadi Taamahi Al-Dalimiyi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"257 ","Nouri Kamel Mohammed Hassan Hammadi Al-Maliki","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"244 ","Nouri Mohammed Nouri Haroush","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"207 ","Nouri Sabah Hamid Abtan Al- Alwani","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"221 ","Nouri Youssef Ghadhban Mubarak Al-Fayadh","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"257 ","Nouriya Sabthri Juma Judeh Al-Buwaid","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"229 ","Nourjan Shukor Hassan Haseer N Al-Qassab","Kirkuk Turkmen Rescue Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Nourjil Mohammed Badai Al-Saadi","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"323 ","Novel Sirr Yif Jodah Sehrsehr","Noufal Al-Nasir Y",,"Male","OK","2025-10-15 10:25:06"
"202 ","Now Majid Turki Saeed Al-Awsi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"222 ","Nowruz Hamid Hasir Taha","Patriotic Union of Kurdistan",,"female
 ","OK","2025-10-15 10:25:06"
"267 ","Obaid Ibrahim Ali Awad Al-Hadidi","Nineveh for its people",,"Male","OK","2025-10-15 10:25:06"
"290 ","Obaid NayefHaroush Qaddouri Al-Hamdi","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:06"
"237 ","Obstacle Salem Fatji Mahmoud Al-Malo","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:06"
"282 ","Obstinacy of Muhammad Salih Abd al-Halim","National Elevation Party",,"Male","OK","2025-10-15 10:25:06"
"288 ","Oh my God, I have become more powerful","New generation",,"   female
 ","OK","2025-10-15 10:25:06"
"255 ","Oh, how sad for Muha- mmad","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"241 ","Omar Abbas Dhaham Abdul-Abidi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"269 ","Omar Abdel Aziz Mahmoud Kazem Al-Samarani","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"221 ","Omar Abdullah Jalal Mukhlif Al-Faraji","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"230 ","Omar Abdullah Nazal Aboud Al-Aboudi","Al-Arafari Al-Ithar Party",,"Male","OK","2025-10-15 10:25:06"
"271 ","Omar Abdullah Salman Dawood Al-Sada","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"269 ","Omar Abdulrahman Hassan Hammadi Al-Mawli","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"207 ","Omar Adel Abdel Wahid Abdel Hussein Al- Sharif","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"228 ","Omar Adel Ali Haseer N Al- Marsoumi","Sarar Aktna Alliance, Salah El- Din Technical University",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Adel Maji Alwan Al-Khazraji","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"221 ","Omar Adnan Ali Karmoosh","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"281 ","Omar Ahmed Khalaf Saleh Al-Dulayi","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:06"
"211 ","Omar Aziz Sanjar Azlam","National identity",,"Male","OK","2025-10-15 10:25:06"
"275 ","Omar Elias Ali Elias Al-Ali","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Ghanem Hassan Nasser Al-Obeidi","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"244 ","Omar Hamid Muhammad Abdullah Saeedi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"241 ","Omar Hamid Nofan Mujbil Al-Jumaili","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"275 ","Omar Hamza Saleh Mouloudagh Lali","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"275 ","Omar Harith Ismail Saleh Al-Hayani","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"269 ","Omar Ismail Khalil Abdul-Jubouri","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"269 ","Omar Jihad Mahmoud Hamad Al-Mashhadani","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"277 ","Omar Jikhalil Abdul Hamid Al-Jubouri","Our falc- ons",,"Male","OK","2025-10-15 10:25:06"
"242 ","Omar Juma Abdullah Arimat Al-Jarisi","Leadership",,"Male","OK","2025-10-15 10:25:06"
"275 ","Omar Kamal Ahmed Ayoub Zenkena","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"244 ","Omar Kamel Mohibs Abdel Badri","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"225 ","Omar Karim Ahmed Osman Roghzadi","Position Group",,"Male","OK","2025-10-15 10:25:06"
"244 ","Omar Khadir Baskar Al-Janani","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"281 ","Omar Khadjan Juma Has- san","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:06"
"236 ","Omar Mahdi Barghash Hassan Al-Mufarji","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"240 ","Omar Mahdi Saleh Shakti Al-Jubouri","National masses",,"Male","OK","2025-10-15 10:25:06"
"244 ","Omar Mahmoud Rajab RaghifAl-Shammari","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Mishaan Dabous Farhan Dabous","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"267 ","Omar Mohammed Ayoub Abdullah Abdullah","Nineveh for its people",,"Male","OK","2025-10-15 10:25:06"
"241 ","Omar Mohammed Khadirhamadi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"278 ","Omar Mohammed Mohammed Karim Ali","Kurdistan Islamic Union",,"Male","OK","2025-10-15 10:25:06"
"250 ","Omar Mu'air Na'abdul Karim Mustafa Al-Jubouri","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Mustafa Ahmed Arsan Al-Jumaili","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"211 ","Omar Namiq Hassan Ali Al-Mawli","National identity",,"Male","OK","2025-10-15 10:25:06"
"251 ","Omar Nouri Shakernouri Al-Qabanni","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"218 ","Omar Rafat Fadhel Ibrahim Al-Azzawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Rashid Hassan Salem","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"221 ","Omar Sabah Mohammed Haseer N Al-Azzawi","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"244 ","Omar Sabji Awad Yousef Al-Nasser","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"278 ","Omar Saleh Omar Faris Faris","Kurdistan Islamic Union",,"Male","OK","2025-10-15 10:25:06"
"241 ","Omar Salem Abdullah Ali Al-Khazraji","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"218 ","Omar Salem Nafe Aziz Al-Shamma","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"202 ","Omar Salim Saleh Mahdi Al-Baldawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"250 ","Omar Tariq Abdul Majeed Zghair Al Salam","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"255 ","Omar Zaid Abdul Jabbar Rashid Al-Salji","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"231 ","Omarta Madb Rashid Al-Janani","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"290 ","Omarta Muhaimid Jassim Al-Kasousi","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:06"
"288 ","Omid Muhammad Ahmed Ghafoor Faizullah","New generation",,"Male","OK","2025-10-15 10:25:06"
"285 ","Omid Mustafan Abdullah Mus- tafan","Kurdistan Justice Group / Iraq",,"Male","OK","2025-10-15 10:25:06"
"275 ","Omid Taher Mohammad Khaled Barvari","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"259 ","On behalf of Monaji Attia Naim Al-Asadi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"257 ","On the bed of Jeidam Sar- aifen","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"217 ","One is absent, one is lined up","United Iraqi Turkmen Front",,"female
 ","OK","2025-10-15 10:25:06"
"244 ","One morning, with Sadiq Al-Shaddawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"257 ","Oran Mohamed Hassern Sa- leh","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"255 ","Oran Munim Saud Rasn Y Al- Janani","Progress Party",,"female
 ","OK","2025-10-15 10:25:06"
"259 ","Oran Naim Muhammad Naim Al-Zaidi","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Oras Rashid Obaid Saddam Al Ali","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"202 ","Organized by Hassan Shanshol Ghanem Al- Lami","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"259 ","Osama Abbas Ayed Abu Hamid Al-Hilaliyi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"237 ","Osama Ahmed Saleh Mohammed Al-Obaidi","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:06"
"271 ","Osama Ali inside the rubble of Al- Jabouri","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"244 ","Osama Aqil Issa Younis","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"250 ","Osama Hassan Mohammed Zaben Al-Abidi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"278 ","Osama Jamil on Bir Daoud","Kurdistan Islamic Union",,"Male","OK","2025-10-15 10:25:06"
"233 ","Osama Jassim Ghassan Y KhalafAl- Khafaji","The machine",,"Male","OK","2025-10-15 10:25:06"
"305 ","Osama Karim Khalaf Jather Al-Badr","Osama Karim Al-Badri",,"Male","OK","2025-10-15 10:25:06"
"218 ","Osama Khair Allah Aziz Fadhel Al Salem","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"266 ","Osama Mahmoud Ali Jawad","Alliance of Excelle- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Osama Mohammed Elias Khadn","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"257 ","Osama Muhammad Mahdi Ajaimii Al-Shinyar","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"283 ","Osama Omar Mahmoud Attia, the narrator","Summits Alliance",,"Male","OK","2025-10-15 10:25:06"
"338 ","Osama Saadoun Jassim Mansour","Osama Saadoun Al-Khudadi",,"Male","OK","2025-10-15 10:25:06"
"269 ","Osama Shukr Mahmoud Issa Al-Jabouri","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"241 ","Osama Talal Mohammed Wahib Al-Hayazei","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"286 ","Osama Yousef Dhnoon Abdullah Al-Naeemiyi","Civilians",,"Male","OK","2025-10-15 10:25:06"
"257 ","Osman Hadi Hayawi Hadi Al-Shabanni","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"221 ","Osman Ibrahim Mahmoud Majeed Al-Jaheesir Y","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"255 ","Osman Ismail Mandil Khai- rran","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"241 ","Osman Khalil Saleh Ibrahim Al-Majmai","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Osman Mahdi Saleh Ali Al-Janani","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"269 ","Osman Yasser N Hassan Mo- hammed Zobaei","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"212 ","Ours is Qasim Abbas Hasiran Al- Qatrani","The National Tribal Current in Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Owner of Bandar Abid Eifan Al-Jasmi","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"224 ","Parvin Ismail Saeed Khoshwaldalvi","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"222 ","Parvin Majid Souzali Qasem","Patriotic Union of Kurdistan",,"   female
 ","OK","2025-10-15 10:25:06"
"236 ","Peace be upon you Hamza Sarrar YfZghair Al-Saeedi","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"233 ","Peace be upon you Jabbar Baqir al-Fayyadh","The machine",,"Male","OK","2025-10-15 10:25:06"
"244 ","Peace be upon you, Abdul-Kazem Abdullah Abdul-Hassan Al-Jubouri","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"207 ","Peace be upon you, Adel Mohammed Amir Mahm- oud Al-Araji","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"221 ","Peace be upon you, Dawood Jassim Mohammed Al-Khafaji","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"236 ","Peace be upon you, Hamad Hamza Dharib Al-Bujassim","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"283 ","Peace be upon you, Hamdan Obaid Al-Shajer","Summits Alliance",,"Male","OK","2025-10-15 10:25:06"
"206 ","Peace be upon you, Hashem Kh- ayoun Musa Al-Safni","Civil Democratic Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Peace be upon you, Hassoun Muhaisen, the Black of the Blacks","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"244 ","Peace be upon you, Jassim Abdul Hammadi Al-Husseinawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"218 ","Peace be upon you, Jassim Shandi Al-Anbaky","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"202 ","Peace be upon you, Juma Hashim, the masters of Al-Badri","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"327 ","Peace be upon you, Naim Attia Mahoud Al-Zuhair Y","Dr. Salam Naim Attia Mahoud Al-Zuhair Y",,"Male","OK","2025-10-15 10:25:06"
"241 ","Peace be upon you, Taha Ali al-Halbousi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"251 ","Peace Khalil Ismail Shabib Al-Dolphin Y","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"275 ","Piers Sverjejombark Jeju","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"232 ","Pinuscream Mohamed Rahim Baban","Stand Group",,"   female
 ","OK","2025-10-15 10:25:06"
"269 ","Pioneer Yassin Marzouq Hamad Al- Janani","National res- olution",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Pioneers Salman Hamid Ahmed Al-Obaidi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"225 ","Piston Mohammad Saleh Mustafa Hama Saleh Hawrami","Position Group",,"Male","OK","2025-10-15 10:25:06"
"207 ","Planets Najmuddin Abdullah Muhammad al-Jabouri","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"220 ","Planets on me, Hasir, N Bouij Kaab","The most beautiful medium in serv- ices",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Please, Ali Arethi Hamad Al Shamri","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Praise be to God, I am very happy","Reconstruction and Development Coali- tion",,"female
 ","OK","2025-10-15 10:25:06"
"271 ","Praise be to God, Karim Khader Al-Zajrawi","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"251 ","Praise be to Yazhem Hashem Al-Moussawi","Rights Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Prayer of the traveler Nafi Aliwi Al-Khafaji","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"244 ","Princess Ibrahim Abdul Rasoul Jaber Al-Muzaffar","Al-Arafri Foun- dation Coalition",,"   female
 ","OK","2025-10-15 10:25:06"
"267 ","Princess Mahmoud Mohammed Taama Al-Rawi","Nineveh for its people",,"   female
 ","OK","2025-10-15 10:25:06"
"211 ","Prisoner of Hamza Khalil Amir N Kahya","National identity",,"   female
 ","OK","2025-10-15 10:25:06"
"272 ","Promise Hasirn Nasser Abdel Nasser","The Arab Project, Iraq",,"Male","OK","2025-10-15 10:25:06"
"344 ","Promise Mahmoud Ahmed Qaddo Qaddo","Abu Ja'far Al-Shabki",,"Male","OK","2025-10-15 10:25:06"
"231 ","Promise of Hassan Muzal and the plot of Al-Muhammadawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"236 ","Purity of Talal Younis Majeed Al-Salem","Al-Omran Party",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Qader Kazim Baridi Sanafni Al- Abadi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"222 ","Qadir Caravan Hamad Qadir","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"278 ","Qadriya Saeed Ali Ahmed","Kurdistan Islamic Union",,"   female
 ","OK","2025-10-15 10:25:06"
"255 ","Qaharyousef Hamoud Fadel Al-Hayazei","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"291 ","Qahtaan Adnan Ali Hasir N Mayka Al-Qara Lucy","The Elephant Front",,"Male","OK","2025-10-15 10:25:06"
"217 ","Qahtaan and Hethi Hassan Ali Al-Wandawi","United Iraqi Turkmen Front",,"Male","OK","2025-10-15 10:25:06"
"259 ","Qahtaan Faleh, panic, torment, torment","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qahtan Adnan Kamel Mohammed Wadi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"236 ","Qahtan Hasiran Muhammad Ali Hasiran Al- Aboud","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"241 ","Qahtan Mahmoud Matar Abd","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"211 ","Qahtan NayefSayel Mohammed Al-Jabouri","National identity",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qahtan Saad Kareem Jiyad Al-Shafi'i","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"245 ","Qahtan Saeed Kazim Allawi Al-Nasseri","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
