A,Name on ballot,"Candidate

Sequence",Unnamed: 3,"   Type
      Nominat-
            ion","Electoral
district",Unnamed: 6,Sex,Candidate's full name,Voter number
202,Sadiqun Movement, 21 ,,Party,Najaf,,Male,Sabah Hassan Sayhoud Mohsen Al-Kharifawi,1499
202,Sadiqun Movement, 22 ,,Party,Najaf,,Male,Adel Mohammad Dahesh Azizul-Azhari,1500
202,Sadiqun Movement, 23 ,,Party,Najafعي,,الشافMaleماسن ي,عامرترکیي حبیب,1501
202,Sadiqun Movement, 24 ,,Party,Najaf,,"female
 ","In'am Ashhamza Abbas Al-
Shabanni",1502
207,"Reconstruction and Development Coali-
tion",1 ,,Alliance,Najaf,,Male,Ihsan Thaban Abdul Ali Kazim Al-Shablawi,1503
207,"Reconstruction and Development Coali-
tion",2 ,,Alliance,Najaf,,Male,"Haider Tariq Abdul Lafta Al-Shamjan
Y",1504
207,"Reconstruction and Development Coali-
tion",3 ,,Alliance,Najaf,,Male,Javad Ovizzakat Zahir-ol-Ghazali,1505
207,"Reconstruction and Development Coali-
tion",4 ,,Alliance,Najaf,,"female
 ","Suad Jabbar Muhammad Ali al-
Najaf",1506
207,"Reconstruction and Development Coali-
tion",5 ,,Alliance,Najaf,,Male,Abdulhadi Ali Mohammed Salman Al Abbas,1507
207,"Reconstruction and Development Coali-
tion",6 ,,Alliance,Najaf,,Male,Farid Khaled Dakhel Shaalan Al-Ibrahimi,1508
207,"Reconstruction and Development Coali-
tion",7 ,,Alliance,Najaf,,Male,Samer Karim Kazem The Wrath of Miles,1509
207,"Reconstruction and Development Coali-
tion",8 ,,Alliance,Najaf,,"female
 ",Hana Hamid Abbas Hammadi Al-Haidari,1510
207,"Reconstruction and Development Coali-
tion",9 ,,Alliance,Najaf,,Male,Nasser Hadi Abboud Nasser Al-Fatlawi,1511
207,"Reconstruction and Development Coali-
tion",10 ,,      Alliance,Najaf,,Male,Hamid Abbas Abdul Lai Haswan Al-Shablawi,1512
207,"Reconstruction and Development Coali-
tion",11 ,,      Alliance,Najaf,,Male,Sami Abdulkadhim Jabbar Khanjar Al-Ziyadi,1513
207,"Reconstruction and Development Coali-
tion",12 ,,      Alliance,Najaf,,"   female
 ",Haifa Hamza Sajit Shahd Al-Daouam,1514
207,"Reconstruction and Development Coali-
tion",13 ,,      Alliance,Najaf,,Male,"Peace be upon you, Adel Mohammed Amir Mahm-
oud Al-Araji",1515
207,"Reconstruction and Development Coali-
tion",14 ,,      Alliance,Najaf,,Male,"I became a cloud, Hassounni Tahir Abd
Zaid Al-Samaili",1516
207,"Reconstruction and Development Coali-
tion",15 ,,      Alliance,Najaf,,Male,Ihab Bassem Hassan Daham Al Ali,1517
207,"Reconstruction and Development Coali-
tion",16 ,,      Alliance,Najaf,,"   female
 ",Ashjan Abdul-Ilah Jawad Mahdi Al-Tulqanani,1518
207,"Reconstruction and Development Coali-
tion",17 ,,      Alliance,Najaf,,Male,Saif Ali Najm Abdullah Al Mansouri,1519
207,"Reconstruction and Development Coali-
tion",18 ,,      Alliance,Najaf,,"   female
 ","Shaima Rahim Hasiran Salomi Al-
Bousi",1520
207,"Reconstruction and Development Coali-
tion",19 ,,      Alliance,Najaf,,Male,Hamid Shahid Hasir N. Zghair Al-Ardawi,1521
207,"Reconstruction and Development Coali-
tion",20 ,,      Alliance,Najaf,,"   female
 ",Hind Reda Abbas Musa Al-Fahham,1522
207,"Reconstruction and Development Coali-
tion",21 ,,      Alliance,Najaf,,Male,"Wassim Falih Hassan Hasir N
                     Al-Ghalthi",1523
207,"Reconstruction and Development Coali-
tion",22 ,,      Alliance,Najaf,,Male, I am sorry for Mahdi Hamid Diwan,1524
207,"Reconstruction and Development Coali-
tion",23 ,,      Alliance,Najaf,,Male,Bashir Ali Jabbar Darraj Al-Kaathi,1525
207,"Reconstruction and Development Coali-
tion",24 ,,      Alliance,Najaf,,"   female
 ",كوثر رحيم مراد دهش  الحجامي,1526
209,Rescuers,1 ,,Party,Najaf,,Male,"Ahmed Naji Ibrahim Rabbat Al-Akaysir
Y",1527
209,Rescuers,2 ,,Party,Najaf,,Male,Ali Wahab Mahdi Khader Abu Saiba,1528
209,Rescuers,3 ,,Party,Najaf,,Male,"Jassim Mohammed Hamza KhalafSh-
ahili",1529
209,Rescuers,4 ,,Party,Najaf,,"   female
 ",Rawida Saleh Youssef Yaqoub Jriou,1530
209,Rescuers,5 ,,Party,Najaf,,Male,"Zuhair Abboudi Shaker Hamoud Al-
Jalani",1531
209,Rescuers,6 ,,Party,Najaf,,Male,Ali Qani Ali Hasir Al-Abidi,1532
209,Rescuers,7 ,,Party,Najaf,,"   female
 ","Nihad Yahrat Naji Abdul Th-
                   anwan",1533
209,Rescuers,8 ,,Party,Najaf,,Male,"Mustafa Nouri Mohsen Abdul Ali Zay-
                           ridham",1534
209,Rescuers,9 ,,Party,Najaf,,"   female
 "," Rana Abdul Mahdi Abdul Rahim Ja-
               wad Al-Shawkthari",1535
209,Rescuers,10 ,,Party,Najaf,,Male,    Mohsen Hamid Jawad Ali Al-Budhabahk,1536
209,Rescuers,11 ,,Party,Najaf,,Male,"    Dear Jassim Muhammad Qarboun Al-Ja'bawi,",1537
214,Engineer Naseer NaseefAl-Akaysir,1 ,,"Pe-
rson",Najaf,,Male,"  Nasir NaseefJassim NaseefAl-Akaysir
                               Y",1538
218,Badr Organization,1 ,,Party,Najaf,,Male,"      Mohsen Yasser Taha Youssef Al-
                           Hizba",1539
218,Badr Organization,2 ,,Party,Najaf,,Male,"Khaled Younis Ali Hassan
Al-Naamani",1540
218,Badr Organization,3 ,,Party,Najaf,,Male,"Amer Abdul Ali Hasir Ghaidan
Al-Kanthi",1541
218,Badr Organization,   4 ,,Party,Najaf,,"   female
 ","Afrah Khalil Rasoul Abbas
Al-Shamrani",1542
218,Badr Organization,5 ,,Party,Najaf,,Male,Haider Rasoul Mohsen Jabbar Al-Kaathi,1543
218,Badr Organization,6 ,,Party,Najaf,,Male,Sadiq Rayman Sayhoud Rashid Al-Rashed,1544
218,Badr Organization,   7 ,,Party,Najaf,,Male,كاظم حصيثني نجم خشان الشبلاوي,1545
218,Badr Organization,   8 ,,Party,Najaf,,"   female
 ",Raghda Nayef Kadhim Abbaskardi,1546
218,Badr Organization,   9 ,,Party,Najaf,,Male,احمد رشيد مهدي حميدي الميالیي,1547
218,Badr Organization, 10 ,,Party,Najaf,,Male,Nice star Abdullah Abdul-Jubouri,1548
218,Badr Organization, 11 ,,Party,Najaf,,Male,Majid Jabbar Ghazai Saadoun Al-Fatlawi,1549
218,Badr Organization, 12 ,,Party,Najaf,,"   female
 ",Hiba Razzaq Nasser Haseen Al-Khafaji,1550
218,Badr Organization, 13 ,,Party,Najaf,,Male,"Shihab Ahmed Abdel Zahra Karim Al-
Abbasi",1551
218,Badr Organization, 14 ,,Party,Najaf,,Male,"Aqeel Kazim Abdul Ali Sabbar Al-Arisun
Y",1552
218,Badr Organization, 15 ,,Party,Najaf,,Male,Ihsan Ali Kazim Abdul-Ridha Al-Araji,1553
218,Badr Organization, 16 ,,Party,Najaf,,"   female
 ",Asmaa Abdel-Ilah Taher Mohammed Al-Dahan,1554
218,Badr Organization, 17 ,,Party,Najaf,,Male,Mazen Abbas Ahmed Ali Al-Moussawi,1555
218,Badr Organization, 18 ,,Party,Najaf,,Male,"Mustafa Majeed Hindi Fair and Zal-
kovni",1556
218,Badr Organization, 19 ,,Party,Najaf,,Male,Abbas Latif Fnaitel Shweird Salami,1557
218,Badr Organization, 20 ,,Party,Najaf,,"   female
 ",Raja Jassim Hasir Jassim Nidal,1558
218,Badr Organization, 21 ,,Party,Najaf,,Male,Diaa Jeouda Samir N,1559
218,Badr Organization, 22 ,,Party,Najaf,,Male,Qahtan Saad Kareem Jiyad Al-Shafi'i,1560
218,Badr Organization, 23 ,,Party,Najaf,,Male,"Amir N Salem Alawi Jassim
Ghaithi",1561
218,Badr Organization, 24 ,,Party,Najaf,,"   female
 ","Labthan Hasir N       Muhammad
Ahmad Kamouna",1562
224,"Good news, Iraq",1 ,,Alliance,Najaf,,Male,"Ali Hatem Hassan Shamjan Y Al-
Hasnawi",1563
224,"Good news, Iraq",2 ,,Alliance,Najaf,,Male,Louay Jawad Hasir and Salman Al-Yasiri,1564
224,"Good news, Iraq",3 ,,Alliance,Najaf,,Male,"Nabil Khader, Naama Hamza Al-Jabouri",1565
224,"Good news, Iraq",   4 ,,Alliance,Najaf,,"   female
 ",Sanaa Mohammed Hamid Jawad Al-Attiyah,1566
224,"Good news, Iraq",5 ,,Alliance,Najaf,,Male,Haidarasiran Abbas Hassan Al-Ramaji,1567
224,"Good news, Iraq",   6 ,,Alliance,Najaf,,Male,"   Ibrahim Aliwi Hasir N
       Madhboub Al-Zarfani",1568
224,"Good news, Iraq",   7 ,,Alliance,Najaf,,Male," Samir Nahi Masn Y Samir Al-Ayasir
                            Y",1569
224,"Good news, Iraq",   8 ,,Alliance,Najaf,,Male,Faiq Marzouk Meshkouratieh Alghazalıi,1570
224,"Good news, Iraq",   9 ,,Alliance,Najaf,,Male,"Nabil Abdul Hamid Abdul Haseer N Ali
Mohsen",1571
224,"Good news, Iraq", 10 ,,Alliance,Najaf,,Male,"Adnan Dakhel, Abdullah Al-Shabli's crui-
ser",1572
224,"Good news, Iraq", 11 ,,Alliance,Najaf,,Male,Karar Mahdi Jaber Minir N Al-Boutarfa,1573
224,"Good news, Iraq", 12 ,,Alliance,Najaf,,Male,Aqeel Hakim Haseer N Alwan Al-Daamiyi,1574
224,"Good news, Iraq", 13 ,,Alliance,Najaf,,"   female
 ",Bushra Abdul Hassan Taama Attia Al-Ghazi,1575
224,"Good news, Iraq", 14 ,,Alliance,Najaf,,Male,Muhammad Abdul Razzaq Rajab Awda Al-Hadrawi,1576
224,"Good news, Iraq", 15 ,,Alliance,Najaf,,Male,Aqeel Hatem Ghazi Daghim Al-Khazali,1577
224,"Good news, Iraq", 16 ,,Alliance,Najaf,,"   female
 ","Shahla, a lathe owner, plows Abu Al-Jir",1578
224,"Good news, Iraq", 17 ,,Alliance,Najaf,,"   female
 ","Israa Mohammed Hassan Abdel Kh-
aqani",1579
224,"Good news, Iraq", 18 ,,Alliance,Najaf,,Male, Qais Naama Khamis Hassoun Dahidhawi,1580
224,"Good news, Iraq", 19 ,,Alliance,Najaf,,Male,Ali Hasiran Muhammad Ali Al-Mayali,1581
224,"Good news, Iraq", 20 ,,Alliance,Najaf,,Male,"Dear Sajjad Rashad Karim,",1582
224,"Good news, Iraq", 21 ,,Alliance,Najaf,,Male,"Mustafa Hashim Ahmed Issa Al-Husaythan
Y",1583
224,"Good news, Iraq", 22 ,,Alliance,Najaf,,Male,Oras Rashid Obaid Saddam Al Ali,1584
224,"Good news, Iraq", 23 ,,Alliance,Najaf,,"   female
 ",اشواق صبجي حسيرن اسماعيل الجمالیي,1585
224,"Good news, Iraq", 24 ,,Alliance,Najaf,,"   female
 ","Noha Amer Jassim Mohammed Al-
Shakaki",1586
231,National State Forces Alliance,1 ,,Alliance,Najaf,,Male,Hashem Najm Obaid Fadhih Al-Karawi,1587
231,National State Forces Alliance,2 ,,Alliance,Najaf,,Male,"Zaidoun Abdul Mahdi Abdul Haseer
N Falih Al-Nabhani",1588
231,National State Forces Alliance,3 ,,Alliance,Najaf,,Male,Farouk Salmanksheel Hassoun Alghazalıi,1589
231,National State Forces Alliance,4 ,,Alliance,Najaf,,Male,Najeh Abdul Amir JiNaama Al-Hadrawi,1590
231,National State Forces Alliance,5 ,,Alliance,Najaf,,Male,"I became a ghoul, Youssef Abdul Mohammed
Al-Ziyadi",1591
231,National State Forces Alliance,6 ,,Alliance,Najaf,,Male,"Ahmed Hasiran Abu Souda Hasiran Al
Shamri",1592
231,National State Forces Alliance,7 ,,Alliance,Najaf,,Male,Salah Khalil Ibrahim Suleiman Al-Mawla,1593
231,National State Forces Alliance,8 ,,Alliance,Najaf,,"   female
 ","Saham Munim Abdul Haseer N Habib Al-
Mahna",1594
231,National State Forces Alliance,9 ,,Alliance,Najaf,,Male,Ali Najah Nouri Majeed Sher Ali,1595
231,National State Forces Alliance,10 ,,      Alliance,Najaf,,Male,Arafat Hasir Khudhair Ghair Al-Dajili,1596
231,National State Forces Alliance,11 ,,      Alliance,Najaf,,Male,Jassim Mohammed Adhni Hadi Al-Moussawi,1597
231,National State Forces Alliance,12 ,,      Alliance,Najaf,,"   female
 ","Flowers Karim Abdul Zaid Shaker
Al-Kriti",1598
231,National State Forces Alliance,13 ,,      Alliance,Najaf,,Male,Issam Abdel Qader Talib SoufAl-Munshid,1599
231,National State Forces Alliance,14 ,,      Alliance,Najaf,,Male,Ahmad Kazem Muhammad Jalab Al-Hajimi,1600
231,National State Forces Alliance,15 ,,      Alliance,Najaf,,Male,Ali Fakher Matlab Azouz Al-Mahmoud,1601
231,National State Forces Alliance,16 ,,      Alliance,Najaf,,"   female
 ","      Visions of Ali Muhammad Ali Darw-
                            ish Al-Lami",1602
231,National State Forces Alliance,17 ,,      Alliance,Najaf,,Male,"    Muhammad Mahdi, the owner ofMu-
                 hammad al-Hamdani",1603
231,National State Forces Alliance,18 ,,      Alliance,Najaf,,Male,     Alaa Talib Jabbar Jassim Al-Issawi,1604
231,National State Forces Alliance,19 ,,      Alliance,Najaf,,Male,"    Mohammed Obaid Jassim Thuwaythin Y
                          Al-Kharifawi",1605
231,National State Forces Alliance,20 ,,      Alliance,Najaf,,"   female
 ",     Hoda Saad plows Abdul Jian,1606
231,National State Forces Alliance,21 ,,      Alliance,Najaf,,Male,Kazem Mahdikadhem Mugheedh Al-Janani,1607
231,National State Forces Alliance,22 ,,      Alliance,Najaf,,Male,Haider Nasser Abdul-Ridha Hassoun Al-Obaidi,1608
231,National State Forces Alliance,23 ,,      Alliance,Najaf,,"   female
 ",حنان ديكان عباس حسيرن الكلاني,1609
231,National State Forces Alliance,24 ,,      Alliance,Najaf,,"   female
 ",Israa Obaid Haseer N Ajeel Al-Shabli,1610
236,Al-Omran Party,1 ,,Party,Najaf,,Male,"Abdul Karim Hamid Farewell Badran Al-Zuhair
Y",1611
236,Al-Omran Party,2 ,,Party,Najaf,,Male,فاضل شاكر عبد عباس الحجامي,1612
236,Al-Omran Party,3 ,,Party,Najaf,,"   female
 ",Abeer Kareem Salman Abdul Hussain Al-Awady,1613
236,Al-Omran Party,4 ,,Party,Najaf,,Male,Amjad Basem Phone Imran Rabia,1614
236,Al-Omran Party,5 ,,Party,Najaf,,"   female
 ",Shaima Attia Khalifa Ashour Al-Maamouri,1615
236,Al-Omran Party,6 ,,Party,Najaf,,"   female
 ",Hanan Noor Mohammad Yasser Al-Yasri,1616
236,Al-Omran Party,7 ,,Party,Najaf,,Male,"Hassan Ali Taha Hassoun, evil is
annihilating",1617
236,Al-Omran Party,8 ,,Party,Najaf,,"   female
 ","Saba Rahim Hadi Abdullah Al Shamjan
Y",1618
236,Al-Omran Party,9 ,,Party,Najaf,,Male,Mahmoud Shakir Jaber Ali Al-Karawi,1619
236,Al-Omran Party,11 ,,Party,Najaf,,Male,Mustafa Jawad Shaalan Hassan Al-Lutf,1620
236,Al-Omran Party,12 ,,Party,Najaf,,Male,"   Malik Murad Shanni Aja Al Ha-
                       mrani",1621
236,Al-Omran Party,13 ,,Party,Najaf,,Male," Ali Jameel Aboud Rasn Ya
               Al-Jassim",1622
236,Al-Omran Party,14 ,,Party,Najaf,,"   female
 "," Saj Muhammad Ali Kazim Al-
                    Atafni",1623
236,Al-Omran Party,15 ,,Party,Najaf,,Male,Munir Mohsen Hadi Saleh Qassam,1624
236,Al-Omran Party,16 ,,Party,Najaf,,Male,Karim Abdel Ali Hilal Mohammed Al-Maslamawi,1625
244,"Al-Arafri Foun-
dation Coalition",1 ,,      Alliance,Najaf,,Male,Ghaith Raad Muhammad Abbas Shaba'a,1626
244,"Al-Arafri Foun-
dation Coalition",2 ,,      Alliance,Najaf,,Male,"We include Muhammad Saeed Abdul Wahid Abdul Ali
Al-Hasnawi",1627
244,"Al-Arafri Foun-
dation Coalition",3 ,,      Alliance,Najaf,,Male,Adnan Mithkal Maarej Abbas Al-Akrawi,1628
244,"Al-Arafri Foun-
dation Coalition",4 ,,      Alliance,Najaf,,"   female
 ",Hadeel Adnan Daji Faraj Al-Ruwaili,1629
244,"Al-Arafri Foun-
dation Coalition",5 ,,      Alliance,Najaf,,Male,Salman Ali Obaid Salman Al Abbas,1630
244,"Al-Arafri Foun-
dation Coalition",6 ,,      Alliance,Najaf,,Male,"Jabir Sir, in Mecca, Saeed Al-
Hakak",1631
244,"Al-Arafri Foun-
dation Coalition",7 ,,      Alliance,Najaf,,Male,ميثم غالیي يوسف خمامه التميمیي,1632
244,"Al-Arafri Foun-
dation Coalition",8 ,,      Alliance,Najaf,,"   female
 ",Princess Ibrahim Abdul Rasoul Jaber Al-Muzaffar,1633
244,"Al-Arafri Foun-
dation Coalition",9 ,,      Alliance,Najaf,,Male,Ali Falah Abdul Mahdi Salman Al-Saadawi,1634
244,"Al-Arafri Foun-
dation Coalition",10 ,,      Alliance,Najaf,,Male,"In the name of Hashim Mayeh Mohammed
Al-Gharani",1635
244,"Al-Arafri Foun-
dation Coalition",11 ,,      Alliance,Najaf,,Male,Abbas Abdul Karim Bayda Shabl Al-Hasnawi,1636
244,"Al-Arafri Foun-
dation Coalition",12 ,,      Alliance,Najaf,,Male,Hassan Hadi Hassan Marihij Al-Salami,1637
244,"Al-Arafri Foun-
dation Coalition",13 ,,      Alliance,Najaf,,Male,Karim Khasaf Starradad Al-Khafaji,1638
244,"Al-Arafri Foun-
dation Coalition",14 ,,      Alliance,Najaf,,"   female
 ",Fawzia Saleh Nasser Farhan Al-Badri,1639
244,"Al-Arafri Foun-
dation Coalition",15 ,,      Alliance,Najaf,,Male,"Abdulhadi Hasiran Muhammad Ali Abdulhas-
iran Al Faisal",1640
244,"Al-Arafri Foun-
dation Coalition",16 ,,      Alliance,Najaf,,Male,Thaer Harith Bari Abbas Al-Janani,1641
244,"Al-Arafri Foun-
dation Coalition",17 ,,      Alliance,Najaf,,Male,هادي كاظم صيهود حسيرن الغزالیي,1642
244,"Al-Arafri Foun-
dation Coalition",18 ,,      Alliance,Najaf,,"   female
 ","Ghofran Jawad Kadhim Jawad Zuhair
H",1643
244,"Al-Arafri Foun-
dation Coalition",19 ,,      Alliance,Najaf,,Male,Issam Hamad Attia Mansour Al-Fatlawi,1644
244,"Al-Arafri Foun-
dation Coalition",20 ,,      Alliance,Najaf,,Male,Sadeq Majid Fadel-e-Now-Abu-Al-Jaz,1645
244,"Al-Arafri Foun-
dation Coalition",21 ,,      Alliance,Najaf,,"   female
 ","Zainab Abdel Rahim Makshish Ji Al-Husayn
Y",1646
244,"Al-Arafri Foun-
dation Coalition",22 ,,      Alliance,Najaf,,Male,Muhammad Baqer Nazar Muhammad Abdullah Al-Mayaji,1647
244,"Al-Arafri Foun-
dation Coalition",23 ,,      Alliance,Najaf,,"   female
 ",Alaa Hadi Abdul-Ridha Abbas Al-Khafaji,1648
244,"Al-Arafri Foun-
dation Coalition",24 ,,      Alliance,Najaf,,Male,Khadhn Hakim Khadhnfahm Al-Shablawi,1649
245,"Canon's secr-
ets",1 ,,Party,Najaf,,Male,"Youssef Mahdi Hadi Musa Rasn
Y",1650
245,"Canon's secr-
ets",2 ,,Party,Najaf,,Male,Faeq Abdulhassin Muhammad Najm Al-Shammari,1651
245,"Canon's secr-
ets",   3 ,,Party,Najaf,,Male,"Ahmed Majeed Mutab Diwan Al-Shar
Mani",1652
245,"Canon's secr-
ets",   4 ,,Party,Najaf,,"   female
 ",رفاه ياسيرن حسن خشيش الاسدي,1653
245,"Canon's secr-
ets",   5 ,,Party,Najaf,,Male,Mukhtar Samir Jalil Abdul Hamza Al-Zubaidi,1654
245,"Canon's secr-
ets",   6 ,,Party,Najaf,,Male,"Haider Haseer N Imran Musa Al-
Hasithan Y",1655
245,"Canon's secr-
ets",   7 ,,Party,Najaf,,Male,Ghazwane Hamid Abdul Majeed Habib Al Muhammad,1656
245,"Canon's secr-
ets",   8 ,,Party,Najaf,,"   female
 ",India Abdulkazem Abdulzahra Kitan Ibrahimi,1657
245,"Canon's secr-
ets",   9 ,,Party,Najaf,,Male,Thamer Saeed Abdul Zahra Nasser Al-Nasseri,1658
245,"Canon's secr-
ets", 10 ,,Party,Najaf,,Male,"Haider Naser Sirr N Ali Al-
Muadhdhin",1659
245,"Canon's secr-
ets", 11 ,,Party,Najaf,,Male,Wathiq Sultan Lafta KhalafAl-Hasnawi,1660
245,"Canon's secr-
ets", 12 ,,Party,Najaf,,"   female
 ",Zainab Qasim Razaq Jafarji Al-Din,1661
245,"Canon's secr-
ets", 13 ,,Party,Najaf,,Male,Ali Mohammadkadhim Sebahi Al-Adliyi,1662
245,"Canon's secr-
ets", 14 ,,Party,Najaf,,Male,"Rafid Messenger Rabat Ji
Razfari",1663
245,"Canon's secr-
ets", 15 ,,Party,Najaf,,Male,Mohammed Abdul Mahdi Salman Aziz Al-Helou,1664
245,"Canon's secr-
ets", 16 ,,Party,Najaf,,"   female
 ",Raja Ahmed Abdel Karim Ali Al-Jazaery,1665
245,"Canon's secr-
ets", 17 ,,Party,Najaf,,Male,علاوي هادي محمد دوال الاكرع,1666
245,"Canon's secr-
ets", 18 ,,Party,Najaf,,Male,His Excellency Abdul-Sada Mahdi Hassoun Al-Fatlawi,1667
245,"Canon's secr-
ets", 19 ,,Party,Najaf,,Male,"I will not return, Amir Hassan Sha-
lash",1668
245,"Canon's secr-
ets", 20 ,,Party,Najaf,,"   female
 ",Nihad Athir Shaheed Abdul Hassan Al-Fayadh,1669
245,"Canon's secr-
ets", 21 ,,Party,Najaf,,Male,Mahmoud Saad Mardan Mous Al-Kalani,1670
245,"Canon's secr-
ets", 22 ,,Party,Najaf,,Male,Wasam Ne'ma Jaafar Mohammed Rajib,1671
245,"Canon's secr-
ets", 23 ,,Party,Najaf,,"   female
 ","Muthanna Hassan Hamoudi Imran
Al-Hamami",1672
250,"Alternative Allia-
nce",1 ,,Alliance,Najaf,,Male,Adnan Abdul Khadir Abbas Zarfat,1673
250,"Alternative Allia-
nce",   2 ,,Alliance,Najaf,,Male,Abdul Karim Abdullah and Bilal Dawood,1674
250,"Alternative Allia-
nce",   3 ,,Alliance,Najaf,,Male,Aqeel Kazem Hadi Ali Al-Fahham,1675
250,"Alternative Allia-
nce",   4 ,,Alliance,Najaf,,"   female
 ","Janan Abdul Hassan Abdul Redha
Aboud Al Shabanni",1676
250,"Alternative Allia-
nce",   5 ,,Alliance,Najaf,,Male,Qais Makki Muhammad Ali Musa Al-Dhabawi,1677
250,"Alternative Allia-
nce",   6 ,,Alliance,Najaf,,Male,"Nizar Abdul Jassim Rashid Azouz Al-
Zamili",1678
250,"Alternative Allia-
nce",   7 ,,Alliance,Najaf,,Male,Abbas Shanan Jaber Hassan Shi,1679
250,"Alternative Allia-
nce",   8 ,,Alliance,Najaf,,"   female
 ",نورس مهدي جبار مهدي الغزالیي,1680
250,"Alternative Allia-
nce",   9 ,,Alliance,Najaf,,Male,  Mustafa Azab Najm Hassan Al-Zajrawi,1681
250,"Alternative Allia-
nce", 10 ,,Alliance,Najaf,,Male,Ahmed Ali Azab Abdel Saidi,1682
250,"Alternative Allia-
nce", 11 ,,Alliance,Najaf,,Male,"Mohammed Abdel Zahra Naji Abdul Tha-
                               nwan",1683
250,"Alternative Allia-
nce", 12 ,,Alliance,Najaf,,"   female
 ", Hadeel Ali Jabbar Noma Al-Bahbawi,1684
250,"Alternative Allia-
nce", 13 ,,Alliance,Najaf,,Male,"Ali is slightly angry, Jabal Al-Ghazali",1685
250,"Alternative Allia-
nce", 14 ,,Alliance,Najaf,,"   female
 ",Sarah Muslim Abdul Sahib Muhammad Al-Batat,1686
250,"Alternative Allia-
nce", 15 ,,Alliance,Najaf,,Male,"    In the name of Ali Abdul-
      Sada Khadir Al-Zarfani",1687
250,"Alternative Allia-
nce", 16 ,,Alliance,Najaf,,"   female
 ",Nagham Kazem Obaid Hassoun Al Obaid,1688
250,"Alternative Allia-
nce", 17 ,,Alliance,Najaf,,Male,"     Saadoun Jaber Hawassir N
                     Al-Kaathi",1689
250,"Alternative Allia-
nce", 18 ,,Alliance,Najaf,,Male,"   Karar Muhammad Reza Ali Ka-
                    zim Mard",1690
250,"Alternative Allia-
nce", 19 ,,Alliance,Najaf,,Male,"Hamed Abdul Shaheed Hadi Abdul
Ali Al-Khaikanani",1691
250,"Alternative Allia-
nce", 20 ,,Alliance,Najaf,,"   female
 ","Hiam Mohammed Abbas Hajoul Al-
Rasn Y",1692
250,"Alternative Allia-
nce", 21 ,,Alliance,Najaf,,Male,"Lafta Falih Mohsen Aboud Al-
Jaheesir Y",1693
250,"Alternative Allia-
nce", 22 ,,Alliance,Najaf,,Male,Haider Khattab Abdullah Barih Al-Rubaie,1694
250,"Alternative Allia-
nce", 23 ,,Alliance,Najaf,,Male,"Hassan Nouri Abdelhassir N       Imran Abu
Al-Sabh",1695
250,"Alternative Allia-
nce", 24 ,,Alliance,Najaf,,"   female
 ",Israa Hassan Ghatheeth Abdul Jalani,1696
251,Rights Movement,1 ,,Party,Najaf,,Male, Ahmed Shukran Jiad Mahdi Al-Ghazaliyy,1697
251,Rights Movement,2 ,,Party,Najaf,,Male,"  Mohammed Louay Amiran Ali Al-
                         Taraji",1698
251,Rights Movement,3 ,,Party,Najaf,,Male,"  Hasirn Mahdi Abdul Daham Al-
                      Ghazi",1699
251,Rights Movement,4 ,,Party,Najaf,,"   female
 ",Suhaim Karim Hasir N       Awda Al-Qaidawi,1700
251,Rights Movement,5 ,,Party,Najaf,,Male,"Ihsan Hatem, the buried ruler of Al-Shibli.",1701
251,Rights Movement,6 ,,Party,Najaf,,Male,  Mustafa Hassan Majid Seyhoud Mohsen,1702
251,Rights Movement,7 ,,Party,Najaf,,"   female
 ",   Shaima Obaid Samawi Ghanem Al-Safandi,1703
251,Rights Movement,8 ,,Party,Najaf,,Male,   Hassan Majeed Aboud Mohsen Al-Dhuwaihir,1704
251,Rights Movement,9 ,,Party,Najaf,,Male,Fadhil Qasim Muhammad Ji Al-Bahadli,1705
251,Rights Movement, 10 ,,Party,Najaf,,"   female
 ", Nawal Abdul Redha Saihood Shawfan Al-Sheikhly,1706
251,Rights Movement, 11 ,,Party,Najaf,,Male,   Nauman Obaidi Muhammad Habib Al-Obaidi,1707
251,Rights Movement,12 ,,Party,Najaf,,Male,    Mahmoud Imad Rasool Abdul Karim Baqer,1708
251,Rights Movement,13 ,,Party,Najaf,,"   female
 ",عبير قحطان ياسيرن عبد العبادي,1709
251,Rights Movement,14 ,,Party,Najaf,,Male,"  Muhammad Adel Younis Nahi Al-Abd Al-
                                Amir",1710
251,Rights Movement,15 ,,Party,Najaf,,Male,"Amjad Hakim, recorded by Tahir Al-Kalani",1711
251,Rights Movement,16 ,,Party,Najaf,,Male," Muhammad Tafari Tamkir, Khatar Saad-
                      oun Al-Dalami",1712
251,Rights Movement,17 ,,Party,Najaf,,Male,Hatem Karim Jiyad Daham Al-Shablawi,1713
251,Rights Movement,18 ,,Party,Najaf,,Male,"Nabil Muhammad Naji Mujbil al-
Shar Yafan",1714
251,Rights Movement,19 ,,Party,Najaf,,Male,Mahmoud Sahib Hadi Azouz Al-Kimawi,1715
251,Rights Movement,20 ,,Party,Najaf,,"   female
 ",Janan Fadel Abbas Kazim Al-Omair Y,1716
251,Rights Movement,21 ,,Party,Najaf,,Male,Ali Kazim Munhi Hamoud Al-Fayyadh,1717
251,Rights Movement,22 ,,Party,Najaf,,Male,Thunder stubborn Kazem Mishltagh Al-Salji,1718
251,Rights Movement,23 ,,Party,Najaf,,Male,Zaid Karim Jabbar Aboud Al-Harezat,1719
